,Accident_Time,Accident_Date_G,Rno,Road_Type,Region,Road_Status,Weather_Status,Dead_Number,Injuries_Number,Damage_Road_Type,Accident_Type,Car,Small_Truck,Big_Truck,Other_Car,Driver,Way,Vehicle,Animal,Vehicles_Number,Paints,Eyes,Road_Close_Days,Road_Close_Hours,GEOMETRIC_RoadTYPE,long,lat
184,10:00 AM,05/04/2019,10,مزدوج,Riyadh,,good,0,1,,crash,,,1,,1,,,,2,1,1,,,Straight link,46.99239926,23.71582138
185,11:00 AM,05/04/2019,65,,Hail,Good,good,,1,Caplet barriers,coup,,1,,,1,,,,1,1,1,,,Straight link,40.377953,28.61533312
186,11:00 AM,05/04/2019,6370,مفرد,Qassim,Good,good,0,1,metal barriers,deflection,1,,,,1,,,,1,1,1,,,Straight link,44.10752803,26.15553327
187,11:45 AM,05/04/2019,85,مزدوج,Northern boarder,Good,good,,1,,Explosion of a car tire,1,,,,,,1,,1,1,1,,,Straight link,,
188,12:00 PM,05/04/2019,5909,مزدوج,Qassim,Good,good,0,0,informative board,deflection,,,1,,1,,,,1,1,1,,,Straight link,,
189,1:30 PM,05/04/2019,4347,مفرد,Mecca,,good,0,0,,coup,,,1,,1,,,,1,1,1,,,Straight link,42.4567096,20.91534018
190,3:00 PM,05/04/2019,340,مزدوج,Madina,Good,good,2,4,,crash,1,,,,1,,,,2,1,1,,0.33,Straight link,38.82630602,23.80008592
191,3:30 PM,05/04/2019,40,سريع,EP,,rainy,0,0,,deflection,1,,,,1,,,,1,1,1,,,Straight link,48.72710018,25.76249251
192,5:00 PM,05/04/2019,10,مزدوج,Riyadh,,good,0,2,,coup,1,,,,1,,,,1,1,1,,,Straight link,46.22605283,21.53883001
193,5:00 PM,05/04/2019,15,مزدوج,Madina,Good,good,,1,,coup and crash,1,,,,1,,,,1,1,1,,,Straight link,39.30336424,25.00685247
194,5:00 PM,05/04/2019,40,سريع,Mecca,,good,1,1,metal barriers,coup,1,,,,,,1,,1,1,1,,,Straight link,41.66712421,22.41637026
195,5:00 PM,05/04/2019,40,سريع,Riyadh,,good,0,1,,crash,1,,1,,,,1,,2,1,1,,,Straight link,43.40018503,23.28832726
196,5:30 PM,05/04/2019,40,سريع,Mecca,,good,0,2,,crush from behind,1,,,,1,,,,2,1,1,,,Straight link,40.47150562,21.57205118
197,6:30 PM,05/04/2019,15,سريع,Mecca,,good,0,0,metal barriers,deflection,1,,,,1,,,,1,1,1,,,Straight link,39.34471533,21.99030891
198,6:30 PM,05/04/2019,40,سريع,Riyadh,,good,0,,concrete barriers,coup,1,,,,,,1,,1,1,1,,,Straight link,44.77854164,23.76942272
199,7:10 PM,05/04/2019,40,سريع,EP,,rainy,0,0,,coup,,1,,,1,,,,1,1,1,,,Straight link,47.8110007,25.28912477
200,9:00 PM,05/04/2019,15,مزدوج,Madina,Good,good,,1,metal barriers,crash,1,,,,1,,,,3,1,1,,,Straight link,39.41959689,24.5924964
201,9:15 PM,05/04/2019,340,مفرد,Madina,Good,good,,1,concrete barriers,deflection,1,,,,1,,,,1,1,1,,0.5,Straight link,39.77462202,24.57639109
202,9:40 PM,05/04/2019,50,مفرد,Riyadh,,good,0,1,,crash,1,1,,,1,,,,2,1,1,,,Straight link,,
203,10:00 PM,05/04/2019,517,سريع,Riyadh,Good,good,,0,,crash,1,,,,1,,,,2,1,1,,,Straight link,47.11573611,24.36585017
204,10:15 PM,05/04/2019,15,عقبة,Mecca,,good,0,2,,deflection,1,,,,1,,,,1,1,1,,,Straight link,39.95157324,21.33413085
205,10:30 PM,05/04/2019,8776,مفرد,Madina,Good,good,,,,tread animal,1,,,,1,,,1,1,1,1,,,Straight link,,
206,11:00 PM,05/04/2019,50,مزدوج,Riyadh,,good,0,0,,crash,1,,,,1,,,,1,1,1,,,Straight link,43.23881377,24.19580739
207,11:00 PM,05/04/2019,613,,EP,,good,0,2,concrete barriers,coup,,,1,,1,,,,1,1,1,,,Straight link,49.92166273,26.67388407
208,11:15 PM,05/04/2019,333,سريع,Madina,Good,good,,1,,crash,1,,,,1,,,,2,1,1,,,Straight link,39.58614861,24.4609262
209,12:30 AM,04/04/2019,30,مفرد,Riyadh,,good,0,2,,crash,1,1,,,1,,,,2,1,1,,,Straight link,45.17065385,22.80986533
210,1:00 AM,04/04/2019,15,مزدوج,Madina,Good,good,,,,crash,1,,,,1,,,,1,1,1,,,Straight link,39.2508994,24.71529526
211,1:30 AM,04/04/2019,517,سريع,Riyadh,Good,good,0,0,,crash,1,,,,1,,,,2,1,1,,,Straight link,,
212,4:00 AM,04/04/2019,60,سريع,Qassim,Good,good,0,0,fence,Explosion of a car tire,1,,,,,,1,,1,1,1,,,Straight link,41.70154342,25.41579272
213,4:00 AM,04/04/2019,513,مفرد,Riyadh,Good,good,0,0,,coup and crash,1,,1,,1,,,,2,1,1,,,Straight link,,
214,5:00 AM,04/04/2019,5,مزدوج,Madina,Good,good,,2,,coup,,,1,,,,1,,1,1,1,,,Straight link,37.38478333,24.60311883
215,6:30 AM,04/04/2019,60,سريع,Qassim,Good,good,0,0,fence,crash,1,,,,1,,,,1,1,1,,,Straight link,43.70000842,26.12245742
216,7:15 AM,04/04/2019,65,سريع,Riyadh,Good,good,,,metal barriers,deflection,,,1,,1,,,,1,1,1,,,Straight link,45.42158739,25.8496149
217,7:30 AM,04/04/2019,40,سريع,Riyadh,,good,0,1,,coup,,1,,,,,1,,1,1,1,,,Straight link,44.36764916,23.479947
218,8:30 AM,04/04/2019,40,سريع,Riyadh,,good,0,0,,crash,1,1,,,1,,,,2,1,1,,,Straight link,45.81059109,24.34235349
219,8:30 AM,04/04/2019,255,مفرد,Mecca,,good,0,0,,coup,,,1,,1,,,,1,1,1,,,Straight link,42.65020606,20.6162164
220,9:00 AM,04/04/2019,425,سريع مع خدمة,Qassim,Good,good,0,2,,crush from behind,1,1,,,1,,,,2,1,1,,,Straight link,43.94902775,26.42531199
221,10:15 AM,04/04/2019,517,سريع,Riyadh,Good,good,0,0,,crash,1,,,,1,,,,1,1,1,,,Straight link,46.96950513,24.47114064
222,10:30 AM,04/04/2019,10,مزدوج,Riyadh,,good,0,1,,crash,1,,,,1,,,,2,1,1,,,Straight link,44.55782569,20.4648569
223,11:15 AM,04/04/2019,85,مزدوج,Northern boarder,Good,good,,,,crush from behind,1,,1,,1,,,,2,1,1,,,Straight link,41.65764864,30.63264517
224,11:30 AM,04/04/2019,419,مزدوج,Qassim,Good,good,0,0,,collateral crush,1,,,,1,,,,2,1,1,,,Straight link,43.77270089,26.34514584
225,12:20 PM,04/04/2019,15,سريع,Madina,Good,good,,1,metal barriers,crash,1,,,,1,,,,1,1,1,,,Straight link,39.48066695,24.51741862
226,1:00 PM,04/04/2019,40,سريع,EP,,good,0,0,,Explosion of a car tire,1,,,,,,1,,1,1,1,,,Straight link,48.55254621,25.66000195
227,1:00 PM,04/04/2019,65,سريع,Riyadh,Good,good,0,0,,crash,1,,1,,1,,,,2,1,1,,,Straight link,44.96660389,26.0518432
228,3:00 PM,04/04/2019,40,سريع,Riyadh,,rainy,0,0,metal barriers,crash,,,1,,1,,,,1,1,1,,,Straight link,46.23282241,24.44779399
229,4:00 PM,04/04/2019,513,مزدوج,Riyadh,Good,good,0,0,,crash,1,,1,,1,,1,,3,1,1,,,Straight link,,
230,4:00 PM,04/04/2019,7250,مفرد,Qassim,Good,good,0,1,,coup,1,,,,1,,,,1,1,1,,,Straight link,42.72980934,25.57311765
231,4:45 PM,04/04/2019,80,مزدوج,Northern boarder,Good,good,,1,,crash,1,,,,1,,,,1,1,1,,,Straight link,40.74123171,30.81439328
232,5:00 PM,04/04/2019,411,مفرد,Qassim,Maintenance of the road,good,0,8,,crash,1,,,,1,,,,2,1,1,,,Straight link,43.55356825,25.64474236
233,6:00 PM,04/04/2019,5,مزدوج,Tabuk,Good,good,0,1,,coup,1,,,,1,,,,1,1,1,,,Straight link,36.14909014,26.86924377
234,6:00 PM,04/04/2019,15,سريع,Madina,Good,good,,2,,coup and crash,1,,,,1,,,,1,1,1,,,Straight link,39.86588381,23.47861969
235,6:00 PM,04/04/2019,60,سريع,Madina,Good,good,,,,coup,,1,,,1,,,,1,1,1,,,Straight link,40.1248409,24.61027557
236,8:00 PM,04/04/2019,5,مزدوج,Tabuk,Good,good,0,1,,coup,1,,,,1,,,,1,1,1,,,Straight link,35.63992191,27.40469947
237,8:30 PM,04/04/2019,15,مزدوج,Tabuk,Good,good,0,1,,coup,1,,,,1,,,,1,1,1,,,Straight link,38.71731829,27.25645726
238,10:00 PM,04/04/2019,389,,Hail,Good,good,,2,,direct crash,1,1,,,1,,,,2,1,1,,,Straight link,41.04450626,26.40300262
239,11:50 PM,04/04/2019,40,سريع,Mecca,,good,0,2,metal barriers,crush from behind,1,,1,,1,,,,2,1,1,,,Straight link,41.03388436,21.88285748
240,1:01 AM,03/04/2019,393,,Hail,Good,good,,,concrete barriers,crush with a stationary body on the road,,,1,,1,,,,1,1,1,,,Straight link,,
241,1:24 AM,03/04/2019,10,مفرد,Assir,,good,0,1,,crash,,,1,,1,,,,1,1,1,,,Straight link,,
242,1:35 AM,03/04/2019,10,مفرد,Assir,,good,0,2,,crash,1,,,,1,,,,2,1,1,,,Straight link,,
243,2:00 AM,03/04/2019,40,سريع,Riyadh,,good,0,0,fence,coup,,1,1,,1,,,,2,1,1,,,Straight link,45.91153499,24.38436224
244,4:00 AM,03/04/2019,15,سريع,Mecca,,good,0,0,metal barriers,deflection,,,1,,1,,,,1,1,1,,,Straight link,39.90883931,22.95654829
245,6:00 AM,03/04/2019,15,مزدوج,Tabuk,Good,good,1,0,,coup,1,,,,1,,,,1,1,1,,,Horizontal Curve,38.61990436,27.45365365
246,6:00 AM,03/04/2019,60,سريع,Madina,Good,good,,,informative board,coup,,1,,,1,,,,1,1,1,,,Straight link,40.11641467,24.60546065
247,7:00 AM,03/04/2019,40,سريع,EP,,good,0,0,,collateral crush,1,,1,,1,,,,2,1,1,,,Straight link,49.16385442,26.02817034
248,7:30 AM,03/04/2019,177,مزدوج,Najran,Good,good,0,1,informative board,overdrive,1,,,,1,,,,1,1,1,,,Straight link,45.06692705,19.27822053
249,7:30 AM,03/04/2019,211,مفرد,Assir,,good,0,1,,crash,,1,,,1,,,,2,1,1,,,Tunnel,42.27784853,18.21705906
250,7:35 AM,03/04/2019,15,مزدوج,Assir,,good,0,1,,crash,1,,,,1,,,,1,1,1,,,Straight link,42.46746673,18.37975549
251,7:55 AM,03/04/2019,333,سريع,Madina,Good,good,,,,crash,1,,,,1,,,,2,1,1,,,Straight link,39.64646231,24.48913414
252,8:50 AM,03/04/2019,333,سريع,Madina,Good,good,,,,crash,1,,,,1,,,,2,1,1,,,Straight link,39.58191154,24.47002216
253,9:00 AM,03/04/2019,60,سريع,Qassim,Good,good,0,0,,crash,1,,,,1,,,,3,1,1,,,Straight link,43.40538479,26.03866571
254,11:00 AM,03/04/2019,60,سريع,Madina,Good,good,0,1,,crash,1,1,,,1,,,,2,1,1,,,Straight link,,
255,11:00 AM,03/04/2019,1670,مزدوج,Jazan,Good,good,,,,crash,1,,,,1,,,,2,1,1,,,Straight link,,
256,11:00 AM,03/04/2019,6300,مزدوج,Qassim,Good,good,0,0,,collateral crush,1,,,,1,,,,3,1,1,,,Straight link,43.80145141,26.2816587
257,11:40 AM,03/04/2019,15,مزدوج,Madina,Good,good,,,,burning or ignition,,,1,,,,1,,1,1,1,,,Straight link,39.37203262,25.96779324
258,12:00 PM,03/04/2019,7100,سريع,EP,,good,0,1,,crush from behind,1,1,,,1,,,,2,1,1,,,Straight link,49.54830825,25.56424084
259,2:00 PM,03/04/2019,333,سريع,Madina,Good,good,,1,,crash,1,,,,1,,,,3,1,1,,,Straight link,39.59054444,24.45315949
260,2:30 PM,03/04/2019,205,مفرد,Mecca,,good,0,2,,deflection,1,,,,1,,,,1,1,1,,,Straight link,41.08225581,20.45020707
261,2:30 PM,03/04/2019,6600,مزدوج,Qassim,Good,good,0,0,,tread animal,1,,,,,,,1,1,1,1,,,Straight link,43.71400454,26.09644597
262,3:00 PM,03/04/2019,340,مزدوج,Madina,Good,good,,,,tread animal,1,,,,,1,,1,1,1,1,,,Straight link,,
263,3:00 PM,03/04/2019,389,,Hail,Good,good,,1,,coup,,1,,,1,,,,1,1,1,,,Straight link,41.28507764,26.64223594
264,3:35 PM,03/04/2019,15,مزدوج,Madina,Good,good,,,,crash,1,,,,1,,,,1,1,1,,,Straight link,39.34424144,25.0932049
265,4:00 PM,03/04/2019,50,مزدوج,Riyadh,Good,good,0,0,,crash,1,,1,,,,1,,1,1,1,,,Straight link,,
266,4:00 PM,03/04/2019,65,,Hail,Good,good,,,,deflection,,1,,,1,,,,1,1,1,,,Straight link,42.33279872,27.2935726
267,4:15 PM,03/04/2019,413,مفرد,Riyadh,,good,0,1,,crash,1,,,,1,,,,2,1,1,,,Straight link,,
268,4:50 PM,03/04/2019,304,مفرد,Mecca,,good,1,8,,collateral crush,1,,1,,1,,,,2,1,1,,,Straight link,,
269,5:15 PM,03/04/2019,333,سريع,Madina,Good,good,,,,crash,1,,,,1,,,,2,1,1,,,Straight link,39.63217314,24.42176813
270,6:30 PM,03/04/2019,60,سريع,Madina,Good,good,,3,,crash,1,,1,,1,,,,2,1,1,,,Straight link,41.14112236,25.10191701
271,7:15 PM,03/04/2019,393,,Hail,Good,good,,1,,coup,1,,,,1,,,,1,1,1,,,Straight link,41.7020228,27.55515729
272,9:00 PM,03/04/2019,40,سريع,Riyadh,,good,0,0,,deflection,,,1,,,,1,,1,1,1,,,Straight link,43.20293658,23.20611242
273,9:10 PM,03/04/2019,30,مفرد,Riyadh,,good,1,0,,tread animal,1,,,,1,,,,1,1,1,,,Straight link,44.24440374,21.84605502
274,10:30 PM,03/04/2019,40,سريع,Riyadh,,good,0,1,,crash,1,,1,,,,1,,1,1,1,,,Straight link,44.41698232,23.50916996
275,11:00 PM,03/04/2019,60,سريع,Madina,Good,good,,1,,coup,,,1,,1,,,,1,1,1,,,Straight link,40.09076971,24.59166825
276,1:00 AM,02/04/2019,95,سريع,EP,,good,0,0,concrete barriers,deflection,,,1,,1,,,,1,1,1,,,Straight link,50.01892676,26.39436929
277,2:20 AM,02/04/2019,509,مزدوج,Riyadh,Good,good,,,concrete barriers,crash,1,,,,1,,,,1,1,1,,,Straight link,46.94590414,24.09728782
278,2:30 AM,02/04/2019,15,سريع,Mecca,,good,0,2,,crush from behind,1,,1,,1,,,,2,1,1,,,Straight link,39.76891813,22.75333912
279,3:00 AM,02/04/2019,40,سريع,Mecca,,good,0,1,metal barriers,deflection,1,,,,1,,,,1,1,1,,,Straight link,39.25211853,21.44972357
280,5:30 AM,02/04/2019,40,سريع,Riyadh,,good,0,0,,coup,,,1,,,,1,,1,1,1,,,Straight link,44.56426843,23.67153387
281,5:30 AM,02/04/2019,5615,مفرد,Riyadh,,good,0,1,,coup,,1,,,1,,,,1,1,1,,,Straight link,44.77267641,24.3811714
282,5:40 AM,02/04/2019,85,مزدوج,Northern boarder,Good,good,,1,,overdrive,1,,1,,1,,,,2,1,1,,,Straight link,38.92550409,31.61096099
283,6:30 AM,02/04/2019,211,مفرد,Assir,,good,0,2,,crash,1,,,,1,,,,2,1,1,,,Straight link,42.11400074,18.42321568
284,7:00 AM,02/04/2019,40,سريع,EP,,good,0,0,,crush from behind,,,1,,1,,,,2,1,1,,,Straight link,48.95654206,25.90202959
285,7:00 AM,02/04/2019,80,مزدوج,Tabuk,Good,good,0,1,,deflection,1,,,,1,,,,1,1,1,,,Straight link,36.31872514,28.31397713
286,7:30 AM,02/04/2019,393,,Hail,Good,good,,,,coup,,1,,,1,,,,1,1,1,,,Straight link,41.72778171,27.47305859
287,8:20 AM,02/04/2019,10,مزدوج,Assir,,good,0,1,,crash,,1,,,1,,,,1,1,1,,,Straight link,43.71476388,19.6547119
288,8:40 AM,02/04/2019,8776,مفرد,Tabuk,Good,good,0,1,,coup,1,,,,1,,,,1,1,1,,,Straight link,36.70201708,26.69301452
289,10:00 AM,02/04/2019,15,سريع,Mecca,,good,1,1,metal barriers,deflection,1,,,,1,,,,1,1,1,,,Straight link,39.22614315,22.25484868
290,10:30 AM,02/04/2019,393,,Hail,Good,good,,,,crash,1,,,,1,,,,2,1,1,,,Straight link,,
291,11:20 AM,02/04/2019,8010,مفرد,Madina,Good,good,,1,informative board,coup,,,1,,,,1,,1,1,1,,,Straight link,40.44512632,23.27191
292,11:40 AM,02/04/2019,333,سريع,Madina,Good,good,,,,crash,1,,,1,1,,,,2,1,1,,,Straight link,39.58682993,24.48518346
293,12:00 PM,02/04/2019,40,سريع,Riyadh,,good,0,1,fence,crash,1,,,,1,,,,1,1,1,,,Straight link,45.84047443,24.35366959
294,12:20 PM,02/04/2019,10,مزدوج,Assir,,good,0,0,,crash,,1,1,,1,,,,2,1,1,,,Straight link,42.87393724,18.38158986
295,12:30 PM,02/04/2019,6030,مفرد,Qassim,Good,good,1,0,,coup,1,,,,1,,1,,1,1,1,,,Straight link,,
296,1:00 PM,02/04/2019,40,سريع,EP,,good,0,0,,coup,,,1,,1,,,,1,1,1,,,Straight link,48.534719,25.65178554
297,1:00 PM,02/04/2019,70,,Hail,Good,good,,1,,crush with a stationary body on the road,1,,,,1,,,,1,1,1,,,Straight link,41.63826847,27.45047783
298,2:00 PM,02/04/2019,40,سريع,Riyadh,,good,1,3,,crash,1,,,,1,,,,3,1,1,,,Straight link,45.18381122,23.99567059
299,2:05 PM,02/04/2019,393,,Hail,Good,good,,,,crash,1,,,,1,,,,3,1,1,,,Straight link,,
300,2:30 PM,02/04/2019,40,سريع,Riyadh,,good,0,0,,deflection,1,,1,,,,1,,2,1,1,,,Straight link,44.18509377,23.44288915
301,3:30 PM,02/04/2019,40,سريع,Riyadh,,good,0,0,,coup,,,1,,,,1,,1,1,1,,,Straight link,44.88913525,23.79757869
302,3:30 PM,02/04/2019,4420,مفرد,Mecca,,good,0,2,,Explosion of a car tire,1,,,,,,1,,1,1,1,,,Straight link,40.68243594,21.98916766
303,4:00 PM,02/04/2019,80,مزدوج,Tabuk,Good,good,0,1,,coup,1,,,,1,,,,1,1,1,,,Horizontal Curve,36.24900631,28.27744469
304,4:00 PM,02/04/2019,95,سريع,EP,,good,0,1,,crush from behind,1,,1,,1,,,,2,1,1,,,Straight link,49.720976,26.75305763
305,5:15 PM,02/04/2019,15,,Assir,,good,0,2,,coup,1,,,,1,,,,1,1,1,,,Horizontal Curve,43.549389,17.61595163
306,8:00 PM,02/04/2019,70,,Hail,Good,good,,,,crush from behind,,1,1,,1,,,,2,1,1,,,Straight link,40.40710836,27.03619834
307,8:30 PM,02/04/2019,255,مفرد,Mecca,,good,0,0,,Explosion of a car tire,1,,,,1,,,,1,1,1,,,Straight link,42.65159707,20.68862211
308,9:00 PM,02/04/2019,5,مزدوج,Jazan,Good,good,,1,,coup,1,,,,1,,,,1,1,1,,,Straight link,42.55284284,17.33742789
309,9:00 PM,02/04/2019,15,سريع,Madina,Good,good,,,,crash,,1,,,1,,,,2,1,1,,,Straight link,39.5656786,23.96091911
310,9:25 PM,02/04/2019,333,سريع,Madina,Good,good,,,,crash,1,,,,1,,,,3,1,1,,,Straight link,,
311,9:40 PM,02/04/2019,8620,,Hail,Good,good,,,,crush from behind,1,1,,,1,,,,2,1,1,,,Straight link,,
312,9:45 PM,02/04/2019,15,مفرد,Assir,,fog,0,0,,crash,1,,,,1,,,,1,1,1,,,Horizontal Curve,42.05346606,19.33106601
313,10:00 PM,02/04/2019,85,مفرد,EP,,good,0,1,,coup,1,,,,,,1,,1,1,1,,,Straight link,48.91670686,27.30056377
314,10:00 PM,02/04/2019,333,سريع,Madina,Good,good,,,,crash,1,,,,1,,,,2,1,1,,,Straight link,,
315,10:40 PM,02/04/2019,333,سريع,Madina,Good,good,,,,crash,1,,,,1,,,,2,1,1,,,Straight link,39.61242943,24.42278457
316,11:00 PM,02/04/2019,85,مزدوج,EP,,good,0,0,,crush from behind,1,,,,1,,,,2,1,1,,,Straight link,48.5364253,27.44992662
317,4:00 AM,01/04/2019,15,مزدوج,Madina,Good,good,,,informative board,crash,,1,,,1,,,,1,1,1,,,Straight link,39.29633608,24.89199324
318,6:00 AM,01/04/2019,611,مفرد,EP,,dusty,0,1,,coup,,,1,,1,,,,1,1,1,,,Straight link,,
319,7:20 AM,01/04/2019,393,,Hail,Good,good,,,,crush from behind,1,,,,1,,,,2,1,1,,,Straight link,,
320,7:30 AM,01/04/2019,15,مزدوج,Assir,,good,0,0,,crash,1,,,,1,,,,1,1,1,,,Horizontal Curve,,
321,7:30 AM,01/04/2019,411,مفرد,Qassim,Good,good,0,1,,coup,1,,,,1,,,,1,1,1,,,Straight link,43.56107504,25.6001433
322,7:30 AM,01/04/2019,425,سريع مع خدمة,Qassim,Good,good,0,1,fence,crash,1,,,,1,,,,1,1,1,,,Straight link,,
323,8:00 AM,01/04/2019,40,سريع,EP,,good,0,0,,Explosion of a car tire,1,,,,,,1,,1,1,1,,,Straight link,48.38273863,25.5677925
324,8:15 AM,01/04/2019,8251,مفرد,Madina,Good,good,,1,,crash,1,1,,,1,,,,2,1,1,,,Straight link,,
325,8:40 AM,01/04/2019,70,,Hail,Good,good,,,metal barriers,crush with a stationary body on the road,1,,,,1,,,,1,1,1,,,Straight link,41.47724632,27.34297499
326,9:00 AM,01/04/2019,75,مفرد,EP,,dusty,0,0,,coup,1,,,,1,,,,1,1,1,,,Straight link,48.48331037,26.8087434
327,9:00 AM,01/04/2019,333,سريع,Madina,Good,good,,1,,deflection,1,,,,1,,,,1,1,1,,,Straight link,39.66445991,24.44097896
328,9:00 AM,01/04/2019,611,مفرد,EP,,dusty,0,0,,collateral crush,1,1,,,1,,,,2,1,1,,,Straight link,,
329,9:10 AM,01/04/2019,3719,مفرد,Baha,Good,good,,2,,deflection,1,,,,1,,,,1,1,1,,,Horizontal Curve,,
330,2:00 PM,01/04/2019,8620,,Hail,Good,good,,,,deflection,1,,,,,,1,,2,1,1,,,Straight link,41.65268673,27.64613227
331,3:00 PM,01/04/2019,3560,مفرد,Assir,,fog,0,0,,crash,1,,,,1,,,,5,1,1,,,Straight link,,
332,4:00 PM,01/04/2019,10,مفرد,Assir,,good,0,2,,crash,1,,,,1,,,,3,1,1,,,Horizontal Curve,42.48905381,18.0522462
333,4:00 PM,01/04/2019,15,مزدوج,Tabuk,Good,good,0,2,,coup,1,,,,1,,,,1,1,1,,,Straight link,38.50781279,27.62642045
334,4:00 PM,01/04/2019,615,سريع,EP,,dusty,0,1,,coup,,,1,,1,,,,1,1,1,,,Straight link,49.62136939,25.931332
335,4:30 PM,01/04/2019,10,مزدوج,Riyadh,,good,0,1,,coup,1,,,,1,,,,2,1,1,,,Straight link,,
336,5:30 PM,01/04/2019,10,مزدوج,Riyadh,,good,0,1,,coup,1,,,,1,,,,1,1,1,,,Straight link,44.16384324,20.21593217
337,6:30 PM,01/04/2019,15,سريع,Madina,Good,good,,,,crash,1,1,,,1,,,,2,1,1,,,Straight link,39.90357101,23.36273232
338,7:15 PM,01/04/2019,60,مزدوج,Riyadh,Good,good,1,1,,coup,1,,,,1,,,,1,1,1,,,Straight link,,
339,7:30 PM,01/04/2019,6614,مزدوج,EP,,dusty,0,0,,coup,,,1,,1,,,,1,1,1,,,Straight link,,
340,8:30 PM,01/04/2019,255,مفرد,Mecca,,good,1,3,,tread animal,1,,,,,,,1,2,1,1,,,Straight link,,
341,9:00 PM,01/04/2019,175,مفرد,Najran,Good,good,0,0,,Explosion of a car tire,,,1,,,,1,,1,1,1,,,Straight link,45.63725702,18.18696294
342,10:00 PM,01/04/2019,333,سريع,Madina,Good,good,,1,,crash,1,,,,1,,,,1,1,1,,,Straight link,39.66445991,24.44097896
343,11:40 PM,01/04/2019,65,سريع,Riyadh,Good,good,0,1,,crash,1,,,,1,,,,2,1,1,,,Straight link,46.55353057,24.94587457
344,12:00 AM,31/03/2019,8888,مفرد,Tabuk,Good,good,0,0,,tread animal,1,,,,,,,1,1,1,1,,,Straight link,37.38415695,25.05691991
345,10:30 AM,31/03/2019,8200,,Hail,Good,good,,,,collateral crush,1,,1,,1,,,,2,1,1,,,Straight link,,
346,1:00 AM,31/03/2019,95,مزدوج,EP,,rainy,0,0,,coup,,,1,,1,,,,1,1,1,,,Straight link,48.77649057,27.66092719
347,4:00 AM,31/03/2019,5770,مزدوج,Riyadh,Good,good,0,3,,crash,1,,,,1,,,,2,1,1,,,Straight link,46.58846016,24.81596733
348,6:00 AM,31/03/2019,10,مفرد,EP,,good,0,0,,crush from behind,,,1,,1,,,,2,1,1,,,Straight link,51.4393485,24.13991404
349,7:00 AM,31/03/2019,15,سريع,Mecca,,good,0,0,,deflection,1,,,,1,,,,1,1,1,,,Straight link,,
350,7:30 AM,31/03/2019,40,سريع,Riyadh,,good,0,1,,deflection,1,,,,,,1,,1,1,1,,,Straight link,43.57914903,23.36491892
351,8:00 AM,31/03/2019,5152,مفرد,Riyadh,,good,0,0,,coup,1,,,,1,,,,1,1,1,,,Straight link,,
352,9:30 AM,31/03/2019,95,مزدوج,EP,,dusty,0,0,,deflection,1,,,,1,,,,1,1,1,,,Straight link,48.46746059,28.28879504
353,10:30 AM,31/03/2019,75,مزدوج,EP,,good,0,0,,deflection,1,,,,,,1,,1,1,1,,,Straight link,49.08775247,24.69311761
354,10:30 AM,31/03/2019,419,مزدوج,Qassim,Good,good,0,1,,coup,1,,,,1,,,,1,1,1,,,Straight link,43.65700541,26.21229028
355,11:00 AM,31/03/2019,1801,عقبة,Jazan,Good,good,,,,crash,,,1,,,,1,,1,1,1,,,Straight link,,
356,11:15 AM,31/03/2019,1112,مزدوج,Baha,Good,good,0,0,,crash,1,,,,1,,,,2,1,1,,,Straight link,,
357,12:15 PM,31/03/2019,15,سريع,Madina,Good,good,,,,crash,1,,,,1,,,,1,1,1,,,Straight link,39.71513667,23.76692935
358,12:30 PM,31/03/2019,65,,Hail,Good,good,1,,Caplet barriers,coup,,1,,,,1,,,1,1,1,,,Straight link,40.74342647,28.26274903
359,1:00 PM,31/03/2019,1801,عقبة,Jazan,Good,good,,2,,crash,1,,,,,,1,,2,1,1,,,Horizontal Curve,,
360,2:30 PM,31/03/2019,40,سريع,Riyadh,,good,0,1,,crash,1,,1,,1,,,,2,1,1,,,Straight link,45.89850152,24.37907561
361,3:00 PM,31/03/2019,65,سريع,Riyadh,Good,good,0,1,,coup,,1,,,1,,,,1,1,1,,,Straight link,46.60764281,24.83977944
362,3:45 PM,31/03/2019,15,مزدوج,Mecca,,good,0,1,,crush from behind,1,,,,1,,,,2,1,1,,,Straight link,40.67886422,21.19127682
363,5:00 PM,31/03/2019,65,سريع,Qassim,Good,good,0,0,fence,crash,1,,,,1,,,,1,1,1,,,Straight link,,
364,5:15 PM,31/03/2019,209,عقبة,Assir,,good,0,1,,coup,,1,,,1,,,,1,1,1,,,Horizontal Curve,42.43451908,18.46468359
365,6:00 PM,31/03/2019,522,مزدوج,EP,,dusty,0,0,,coup,,,1,,1,,,,1,1,1,,,Straight link,48.03945358,25.084305
366,6:30 PM,31/03/2019,40,سريع,Riyadh,,rainy,0,1,concrete barriers,crash,1,,,,1,,,,1,1,1,,,Straight link,46.38692327,24.52585058
367,7:30 PM,31/03/2019,246,مفرد,Baha,Good,good,,,,crash,1,,,,1,,,,2,1,1,10,,Vertical Curve,,
368,7:50 PM,31/03/2019,209,مفرد,Assir,,good,0,1,,crash,1,,,,1,,,,1,1,1,,,Horizontal Curve,42.16316115,18.54224964
369,8:30 PM,31/03/2019,30,مفرد,Assir,,good,0,2,,coup,1,,,,1,,,,1,1,1,,,Straight link,45.80430548,23.91006468
